id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed,forecastid,Day_num,Day2,Month,Year
-1.0,2020-04-16,51,,0.0,,0.0,4014.0,98,16,4,2020
-1.0,2020-04-17,51,,0.0,,0.0,4015.0,99,17,4,2020
-1.0,2020-04-18,51,,0.0,,0.0,4016.0,100,18,4,2020
-1.0,2020-04-19,51,,0.0,,0.0,4017.0,101,19,4,2020
-1.0,2020-04-20,51,,0.0,,0.0,4018.0,102,20,4,2020
-1.0,2020-04-21,51,,0.0,,0.0,4019.0,103,21,4,2020
-1.0,2020-04-22,51,,0.0,,0.0,4020.0,104,22,4,2020
-1.0,2020-04-23,51,,0.0,,0.0,4021.0,105,23,4,2020
-1.0,2020-04-24,51,,0.0,,0.0,4022.0,106,24,4,2020
-1.0,2020-04-25,51,,0.0,,0.0,4023.0,107,25,4,2020
-1.0,2020-04-26,51,,0.0,,0.0,4024.0,108,26,4,2020
-1.0,2020-04-27,51,,0.0,,0.0,4025.0,109,27,4,2020
-1.0,2020-04-28,51,,0.0,,0.0,4026.0,110,28,4,2020
-1.0,2020-04-29,51,,0.0,,0.0,4027.0,111,29,4,2020
-1.0,2020-04-30,51,,0.0,,0.0,4028.0,112,30,4,2020
-1.0,2020-05-01,51,,0.0,,0.0,4029.0,113,1,5,2020
-1.0,2020-05-02,51,,0.0,,0.0,4030.0,114,2,5,2020
-1.0,2020-05-03,51,,0.0,,0.0,4031.0,115,3,5,2020
-1.0,2020-05-04,51,,0.0,,0.0,4032.0,116,4,5,2020
-1.0,2020-05-05,51,,0.0,,0.0,4033.0,117,5,5,2020
-1.0,2020-05-06,51,,0.0,,0.0,4034.0,118,6,5,2020
-1.0,2020-05-07,51,,0.0,,0.0,4035.0,119,7,5,2020
-1.0,2020-05-08,51,,0.0,,0.0,4036.0,120,8,5,2020
-1.0,2020-05-09,51,,0.0,,0.0,4037.0,121,9,5,2020
-1.0,2020-05-10,51,,0.0,,0.0,4038.0,122,10,5,2020
-1.0,2020-05-11,51,,0.0,,0.0,4039.0,123,11,5,2020
-1.0,2020-05-12,51,,0.0,,0.0,4040.0,124,12,5,2020
-1.0,2020-05-13,51,,0.0,,0.0,4041.0,125,13,5,2020
-1.0,2020-05-14,51,,0.0,,0.0,4042.0,126,14,5,2020
-1.0,2020-04-02,53,,0.0,,0.0,4043.0,84,2,4,2020
-1.0,2020-04-03,53,,0.0,,0.0,4044.0,85,3,4,2020
-1.0,2020-04-04,53,,0.0,,0.0,4045.0,86,4,4,2020
-1.0,2020-04-05,53,,0.0,,0.0,4046.0,87,5,4,2020
-1.0,2020-04-06,53,,0.0,,0.0,4047.0,88,6,4,2020
-1.0,2020-04-07,53,,0.0,,0.0,4048.0,89,7,4,2020
-1.0,2020-04-08,53,,0.0,,0.0,4049.0,90,8,4,2020
-1.0,2020-04-09,53,,0.0,,0.0,4050.0,91,9,4,2020
-1.0,2020-04-10,53,,0.0,,0.0,4051.0,92,10,4,2020
-1.0,2020-04-11,53,,0.0,,0.0,4052.0,93,11,4,2020
-1.0,2020-04-12,53,,0.0,,0.0,4053.0,94,12,4,2020
-1.0,2020-04-13,53,,0.0,,0.0,4054.0,95,13,4,2020
-1.0,2020-04-14,53,,0.0,,0.0,4055.0,96,14,4,2020
-1.0,2020-04-15,53,,0.0,,0.0,4056.0,97,15,4,2020
-1.0,2020-04-16,53,,0.0,,0.0,4057.0,98,16,4,2020
-1.0,2020-04-17,53,,0.0,,0.0,4058.0,99,17,4,2020
-1.0,2020-04-18,53,,0.0,,0.0,4059.0,100,18,4,2020
-1.0,2020-04-19,53,,0.0,,0.0,4060.0,101,19,4,2020
-1.0,2020-04-20,53,,0.0,,0.0,4061.0,102,20,4,2020
-1.0,2020-04-21,53,,0.0,,0.0,4062.0,103,21,4,2020
-1.0,2020-04-22,53,,0.0,,0.0,4063.0,104,22,4,2020
-1.0,2020-04-23,53,,0.0,,0.0,4064.0,105,23,4,2020
-1.0,2020-04-24,53,,0.0,,0.0,4065.0,106,24,4,2020
-1.0,2020-04-25,53,,0.0,,0.0,4066.0,107,25,4,2020
-1.0,2020-04-26,53,,0.0,,0.0,4067.0,108,26,4,2020
-1.0,2020-04-27,53,,0.0,,0.0,4068.0,109,27,4,2020
-1.0,2020-04-28,53,,0.0,,0.0,4069.0,110,28,4,2020
-1.0,2020-04-29,53,,0.0,,0.0,4070.0,111,29,4,2020
-1.0,2020-04-30,53,,0.0,,0.0,4071.0,112,30,4,2020
-1.0,2020-05-01,53,,0.0,,0.0,4072.0,113,1,5,2020
-1.0,2020-05-02,53,,0.0,,0.0,4073.0,114,2,5,2020
-1.0,2020-05-03,53,,0.0,,0.0,4074.0,115,3,5,2020
-1.0,2020-05-04,53,,0.0,,0.0,4075.0,116,4,5,2020
-1.0,2020-05-05,53,,0.0,,0.0,4076.0,117,5,5,2020
-1.0,2020-05-06,53,,0.0,,0.0,4077.0,118,6,5,2020
-1.0,2020-05-07,53,,0.0,,0.0,4078.0,119,7,5,2020
-1.0,2020-05-08,53,,0.0,,0.0,4079.0,120,8,5,2020
-1.0,2020-05-09,53,,0.0,,0.0,4080.0,121,9,5,2020
-1.0,2020-05-10,53,,0.0,,0.0,4081.0,122,10,5,2020
-1.0,2020-05-11,53,,0.0,,0.0,4082.0,123,11,5,2020
-1.0,2020-05-12,53,,0.0,,0.0,4083.0,124,12,5,2020
-1.0,2020-05-13,53,,0.0,,0.0,4084.0,125,13,5,2020
-1.0,2020-05-14,53,,0.0,,0.0,4085.0,126,14,5,2020
-1.0,2020-04-02,54,,0.0,,0.0,4086.0,84,2,4,2020
-1.0,2020-04-03,54,,0.0,,0.0,4087.0,85,3,4,2020
-1.0,2020-04-04,54,,0.0,,0.0,4088.0,86,4,4,2020
-1.0,2020-04-05,54,,0.0,,0.0,4089.0,87,5,4,2020
-1.0,2020-04-06,54,,0.0,,0.0,4090.0,88,6,4,2020
-1.0,2020-04-07,54,,0.0,,0.0,4091.0,89,7,4,2020
-1.0,2020-04-08,54,,0.0,,0.0,4092.0,90,8,4,2020
-1.0,2020-04-09,54,,0.0,,0.0,4093.0,91,9,4,2020
-1.0,2020-04-10,54,,0.0,,0.0,4094.0,92,10,4,2020
-1.0,2020-04-11,54,,0.0,,0.0,4095.0,93,11,4,2020
-1.0,2020-04-12,54,,0.0,,0.0,4096.0,94,12,4,2020
-1.0,2020-04-13,54,,0.0,,0.0,4097.0,95,13,4,2020
-1.0,2020-04-14,54,,0.0,,0.0,4098.0,96,14,4,2020
-1.0,2020-04-15,54,,0.0,,0.0,4099.0,97,15,4,2020
-1.0,2020-04-16,54,,0.0,,0.0,4100.0,98,16,4,2020
-1.0,2020-04-17,54,,0.0,,0.0,4101.0,99,17,4,2020
-1.0,2020-04-18,54,,0.0,,0.0,4102.0,100,18,4,2020
-1.0,2020-04-19,54,,0.0,,0.0,4103.0,101,19,4,2020
-1.0,2020-04-20,54,,0.0,,0.0,4104.0,102,20,4,2020
-1.0,2020-04-21,54,,0.0,,0.0,4105.0,103,21,4,2020
-1.0,2020-04-22,54,,0.0,,0.0,4106.0,104,22,4,2020
-1.0,2020-04-23,54,,0.0,,0.0,4107.0,105,23,4,2020
-1.0,2020-04-24,54,,0.0,,0.0,4108.0,106,24,4,2020
-1.0,2020-04-25,54,,0.0,,0.0,4109.0,107,25,4,2020
-1.0,2020-04-26,54,,0.0,,0.0,4110.0,108,26,4,2020
-1.0,2020-04-27,54,,0.0,,0.0,4111.0,109,27,4,2020
-1.0,2020-04-28,54,,0.0,,0.0,4112.0,110,28,4,2020
-1.0,2020-04-29,54,,0.0,,0.0,4113.0,111,29,4,2020
-1.0,2020-04-30,54,,0.0,,0.0,4114.0,112,30,4,2020
-1.0,2020-05-01,54,,0.0,,0.0,4115.0,113,1,5,2020
-1.0,2020-05-02,54,,0.0,,0.0,4116.0,114,2,5,2020
-1.0,2020-05-03,54,,0.0,,0.0,4117.0,115,3,5,2020
-1.0,2020-05-04,54,,0.0,,0.0,4118.0,116,4,5,2020
-1.0,2020-05-05,54,,0.0,,0.0,4119.0,117,5,5,2020
-1.0,2020-05-06,54,,0.0,,0.0,4120.0,118,6,5,2020
-1.0,2020-05-07,54,,0.0,,0.0,4121.0,119,7,5,2020
-1.0,2020-05-08,54,,0.0,,0.0,4122.0,120,8,5,2020
-1.0,2020-05-09,54,,0.0,,0.0,4123.0,121,9,5,2020
-1.0,2020-05-10,54,,0.0,,0.0,4124.0,122,10,5,2020
-1.0,2020-05-11,54,,0.0,,0.0,4125.0,123,11,5,2020
-1.0,2020-05-12,54,,0.0,,0.0,4126.0,124,12,5,2020
-1.0,2020-05-13,54,,0.0,,0.0,4127.0,125,13,5,2020
-1.0,2020-05-14,54,,0.0,,0.0,4128.0,126,14,5,2020
-1.0,2020-04-02,57,,0.0,,0.0,4129.0,84,2,4,2020
-1.0,2020-04-03,57,,0.0,,0.0,4130.0,85,3,4,2020
-1.0,2020-04-04,57,,0.0,,0.0,4131.0,86,4,4,2020
-1.0,2020-04-05,57,,0.0,,0.0,4132.0,87,5,4,2020
-1.0,2020-04-06,57,,0.0,,0.0,4133.0,88,6,4,2020
-1.0,2020-04-07,57,,0.0,,0.0,4134.0,89,7,4,2020
-1.0,2020-04-08,57,,0.0,,0.0,4135.0,90,8,4,2020
-1.0,2020-04-09,57,,0.0,,0.0,4136.0,91,9,4,2020
-1.0,2020-04-10,57,,0.0,,0.0,4137.0,92,10,4,2020
-1.0,2020-04-11,57,,0.0,,0.0,4138.0,93,11,4,2020
-1.0,2020-04-12,57,,0.0,,0.0,4139.0,94,12,4,2020
-1.0,2020-04-13,57,,0.0,,0.0,4140.0,95,13,4,2020
-1.0,2020-04-14,57,,0.0,,0.0,4141.0,96,14,4,2020
-1.0,2020-04-15,57,,0.0,,0.0,4142.0,97,15,4,2020
-1.0,2020-04-16,57,,0.0,,0.0,4143.0,98,16,4,2020
-1.0,2020-04-17,57,,0.0,,0.0,4144.0,99,17,4,2020
-1.0,2020-04-18,57,,0.0,,0.0,4145.0,100,18,4,2020
-1.0,2020-04-19,57,,0.0,,0.0,4146.0,101,19,4,2020
-1.0,2020-04-20,57,,0.0,,0.0,4147.0,102,20,4,2020
-1.0,2020-04-21,57,,0.0,,0.0,4148.0,103,21,4,2020
-1.0,2020-04-22,57,,0.0,,0.0,4149.0,104,22,4,2020
-1.0,2020-04-23,57,,0.0,,0.0,4150.0,105,23,4,2020
-1.0,2020-04-24,57,,0.0,,0.0,4151.0,106,24,4,2020
-1.0,2020-04-25,57,,0.0,,0.0,4152.0,107,25,4,2020
-1.0,2020-04-26,57,,0.0,,0.0,4153.0,108,26,4,2020
-1.0,2020-04-27,57,,0.0,,0.0,4154.0,109,27,4,2020
-1.0,2020-04-28,57,,0.0,,0.0,4155.0,110,28,4,2020
-1.0,2020-04-29,57,,0.0,,0.0,4156.0,111,29,4,2020
-1.0,2020-04-30,57,,0.0,,0.0,4157.0,112,30,4,2020
-1.0,2020-05-01,57,,0.0,,0.0,4158.0,113,1,5,2020
-1.0,2020-05-02,57,,0.0,,0.0,4159.0,114,2,5,2020
-1.0,2020-05-03,57,,0.0,,0.0,4160.0,115,3,5,2020
-1.0,2020-05-04,57,,0.0,,0.0,4161.0,116,4,5,2020
-1.0,2020-05-05,57,,0.0,,0.0,4162.0,117,5,5,2020
-1.0,2020-05-06,57,,0.0,,0.0,4163.0,118,6,5,2020
-1.0,2020-05-07,57,,0.0,,0.0,4164.0,119,7,5,2020
-1.0,2020-05-08,57,,0.0,,0.0,4165.0,120,8,5,2020
-1.0,2020-05-09,57,,0.0,,0.0,4166.0,121,9,5,2020
-1.0,2020-05-10,57,,0.0,,0.0,4167.0,122,10,5,2020
-1.0,2020-05-11,57,,0.0,,0.0,4168.0,123,11,5,2020
-1.0,2020-05-12,57,,0.0,,0.0,4169.0,124,12,5,2020
-1.0,2020-05-13,57,,0.0,,0.0,4170.0,125,13,5,2020
-1.0,2020-05-14,57,,0.0,,0.0,4171.0,126,14,5,2020
-1.0,2020-04-02,57,,0.0,,0.0,4172.0,84,2,4,2020
-1.0,2020-04-03,57,,0.0,,0.0,4173.0,85,3,4,2020
-1.0,2020-04-04,57,,0.0,,0.0,4174.0,86,4,4,2020
-1.0,2020-04-05,57,,0.0,,0.0,4175.0,87,5,4,2020
-1.0,2020-04-06,57,,0.0,,0.0,4176.0,88,6,4,2020
-1.0,2020-04-07,57,,0.0,,0.0,4177.0,89,7,4,2020
-1.0,2020-04-08,57,,0.0,,0.0,4178.0,90,8,4,2020
-1.0,2020-04-09,57,,0.0,,0.0,4179.0,91,9,4,2020
-1.0,2020-04-10,57,,0.0,,0.0,4180.0,92,10,4,2020
-1.0,2020-04-11,57,,0.0,,0.0,4181.0,93,11,4,2020
-1.0,2020-04-12,57,,0.0,,0.0,4182.0,94,12,4,2020
-1.0,2020-04-13,57,,0.0,,0.0,4183.0,95,13,4,2020
-1.0,2020-04-14,57,,0.0,,0.0,4184.0,96,14,4,2020
-1.0,2020-04-15,57,,0.0,,0.0,4185.0,97,15,4,2020
-1.0,2020-04-16,57,,0.0,,0.0,4186.0,98,16,4,2020
-1.0,2020-04-17,57,,0.0,,0.0,4187.0,99,17,4,2020
-1.0,2020-04-18,57,,0.0,,0.0,4188.0,100,18,4,2020
-1.0,2020-04-19,57,,0.0,,0.0,4189.0,101,19,4,2020
-1.0,2020-04-20,57,,0.0,,0.0,4190.0,102,20,4,2020
-1.0,2020-04-21,57,,0.0,,0.0,4191.0,103,21,4,2020
-1.0,2020-04-22,57,,0.0,,0.0,4192.0,104,22,4,2020
-1.0,2020-04-23,57,,0.0,,0.0,4193.0,105,23,4,2020
-1.0,2020-04-24,57,,0.0,,0.0,4194.0,106,24,4,2020
-1.0,2020-04-25,57,,0.0,,0.0,4195.0,107,25,4,2020
-1.0,2020-04-26,57,,0.0,,0.0,4196.0,108,26,4,2020
-1.0,2020-04-27,57,,0.0,,0.0,4197.0,109,27,4,2020
-1.0,2020-04-28,57,,0.0,,0.0,4198.0,110,28,4,2020
-1.0,2020-04-29,57,,0.0,,0.0,4199.0,111,29,4,2020
-1.0,2020-04-30,57,,0.0,,0.0,4200.0,112,30,4,2020
-1.0,2020-05-01,57,,0.0,,0.0,4201.0,113,1,5,2020
-1.0,2020-05-02,57,,0.0,,0.0,4202.0,114,2,5,2020
-1.0,2020-05-03,57,,0.0,,0.0,4203.0,115,3,5,2020
-1.0,2020-05-04,57,,0.0,,0.0,4204.0,116,4,5,2020
-1.0,2020-05-05,57,,0.0,,0.0,4205.0,117,5,5,2020
-1.0,2020-05-06,57,,0.0,,0.0,4206.0,118,6,5,2020
-1.0,2020-05-07,57,,0.0,,0.0,4207.0,119,7,5,2020
-1.0,2020-05-08,57,,0.0,,0.0,4208.0,120,8,5,2020
-1.0,2020-05-09,57,,0.0,,0.0,4209.0,121,9,5,2020
-1.0,2020-05-10,57,,0.0,,0.0,4210.0,122,10,5,2020
-1.0,2020-05-11,57,,0.0,,0.0,4211.0,123,11,5,2020
-1.0,2020-05-12,57,,0.0,,0.0,4212.0,124,12,5,2020
-1.0,2020-05-13,57,,0.0,,0.0,4213.0,125,13,5,2020
-1.0,2020-05-14,57,,0.0,,0.0,4214.0,126,14,5,2020
-1.0,2020-04-02,57,,0.0,,0.0,4215.0,84,2,4,2020
-1.0,2020-04-03,57,,0.0,,0.0,4216.0,85,3,4,2020
-1.0,2020-04-04,57,,0.0,,0.0,4217.0,86,4,4,2020
-1.0,2020-04-05,57,,0.0,,0.0,4218.0,87,5,4,2020
-1.0,2020-04-06,57,,0.0,,0.0,4219.0,88,6,4,2020
-1.0,2020-04-07,57,,0.0,,0.0,4220.0,89,7,4,2020
-1.0,2020-04-08,57,,0.0,,0.0,4221.0,90,8,4,2020
-1.0,2020-04-09,57,,0.0,,0.0,4222.0,91,9,4,2020
-1.0,2020-04-10,57,,0.0,,0.0,4223.0,92,10,4,2020
-1.0,2020-04-11,57,,0.0,,0.0,4224.0,93,11,4,2020
-1.0,2020-04-12,57,,0.0,,0.0,4225.0,94,12,4,2020
-1.0,2020-04-13,57,,0.0,,0.0,4226.0,95,13,4,2020
-1.0,2020-04-14,57,,0.0,,0.0,4227.0,96,14,4,2020
-1.0,2020-04-15,57,,0.0,,0.0,4228.0,97,15,4,2020
-1.0,2020-04-16,57,,0.0,,0.0,4229.0,98,16,4,2020
-1.0,2020-04-17,57,,0.0,,0.0,4230.0,99,17,4,2020
-1.0,2020-04-18,57,,0.0,,0.0,4231.0,100,18,4,2020
-1.0,2020-04-19,57,,0.0,,0.0,4232.0,101,19,4,2020
-1.0,2020-04-20,57,,0.0,,0.0,4233.0,102,20,4,2020
-1.0,2020-04-21,57,,0.0,,0.0,4234.0,103,21,4,2020
-1.0,2020-04-22,57,,0.0,,0.0,4235.0,104,22,4,2020
-1.0,2020-04-23,57,,0.0,,0.0,4236.0,105,23,4,2020
-1.0,2020-04-24,57,,0.0,,0.0,4237.0,106,24,4,2020
-1.0,2020-04-25,57,,0.0,,0.0,4238.0,107,25,4,2020
-1.0,2020-04-26,57,,0.0,,0.0,4239.0,108,26,4,2020
-1.0,2020-04-27,57,,0.0,,0.0,4240.0,109,27,4,2020
-1.0,2020-04-28,57,,0.0,,0.0,4241.0,110,28,4,2020
-1.0,2020-04-29,57,,0.0,,0.0,4242.0,111,29,4,2020
-1.0,2020-04-30,57,,0.0,,0.0,4243.0,112,30,4,2020
-1.0,2020-05-01,57,,0.0,,0.0,4244.0,113,1,5,2020
-1.0,2020-05-02,57,,0.0,,0.0,4245.0,114,2,5,2020
-1.0,2020-05-03,57,,0.0,,0.0,4246.0,115,3,5,2020
-1.0,2020-05-04,57,,0.0,,0.0,4247.0,116,4,5,2020
-1.0,2020-05-05,57,,0.0,,0.0,4248.0,117,5,5,2020
-1.0,2020-05-06,57,,0.0,,0.0,4249.0,118,6,5,2020
-1.0,2020-05-07,57,,0.0,,0.0,4250.0,119,7,5,2020
-1.0,2020-05-08,57,,0.0,,0.0,4251.0,120,8,5,2020
-1.0,2020-05-09,57,,0.0,,0.0,4252.0,121,9,5,2020
-1.0,2020-05-10,57,,0.0,,0.0,4253.0,122,10,5,2020
-1.0,2020-05-11,57,,0.0,,0.0,4254.0,123,11,5,2020
-1.0,2020-05-12,57,,0.0,,0.0,4255.0,124,12,5,2020
-1.0,2020-05-13,57,,0.0,,0.0,4256.0,125,13,5,2020
-1.0,2020-05-14,57,,0.0,,0.0,4257.0,126,14,5,2020
-1.0,2020-04-02,58,,0.0,,0.0,4258.0,84,2,4,2020
-1.0,2020-04-03,58,,0.0,,0.0,4259.0,85,3,4,2020
-1.0,2020-04-04,58,,0.0,,0.0,4260.0,86,4,4,2020
-1.0,2020-04-05,58,,0.0,,0.0,4261.0,87,5,4,2020
-1.0,2020-04-06,58,,0.0,,0.0,4262.0,88,6,4,2020
-1.0,2020-04-07,58,,0.0,,0.0,4263.0,89,7,4,2020
-1.0,2020-04-08,58,,0.0,,0.0,4264.0,90,8,4,2020
-1.0,2020-04-09,58,,0.0,,0.0,4265.0,91,9,4,2020
-1.0,2020-04-10,58,,0.0,,0.0,4266.0,92,10,4,2020
-1.0,2020-04-11,58,,0.0,,0.0,4267.0,93,11,4,2020
-1.0,2020-04-12,58,,0.0,,0.0,4268.0,94,12,4,2020
-1.0,2020-04-13,58,,0.0,,0.0,4269.0,95,13,4,2020
-1.0,2020-04-14,58,,0.0,,0.0,4270.0,96,14,4,2020
-1.0,2020-04-15,58,,0.0,,0.0,4271.0,97,15,4,2020
-1.0,2020-04-16,58,,0.0,,0.0,4272.0,98,16,4,2020
-1.0,2020-04-17,58,,0.0,,0.0,4273.0,99,17,4,2020
-1.0,2020-04-18,58,,0.0,,0.0,4274.0,100,18,4,2020
-1.0,2020-04-19,58,,0.0,,0.0,4275.0,101,19,4,2020
-1.0,2020-04-20,58,,0.0,,0.0,4276.0,102,20,4,2020
-1.0,2020-04-21,58,,0.0,,0.0,4277.0,103,21,4,2020
-1.0,2020-04-22,58,,0.0,,0.0,4278.0,104,22,4,2020
-1.0,2020-04-23,58,,0.0,,0.0,4279.0,105,23,4,2020
-1.0,2020-04-24,58,,0.0,,0.0,4280.0,106,24,4,2020
-1.0,2020-04-25,58,,0.0,,0.0,4281.0,107,25,4,2020
-1.0,2020-04-26,58,,0.0,,0.0,4282.0,108,26,4,2020
-1.0,2020-04-27,58,,0.0,,0.0,4283.0,109,27,4,2020
-1.0,2020-04-28,58,,0.0,,0.0,4284.0,110,28,4,2020
-1.0,2020-04-29,58,,0.0,,0.0,4285.0,111,29,4,2020
-1.0,2020-04-30,58,,0.0,,0.0,4286.0,112,30,4,2020
-1.0,2020-05-01,58,,0.0,,0.0,4287.0,113,1,5,2020
-1.0,2020-05-02,58,,0.0,,0.0,4288.0,114,2,5,2020
-1.0,2020-05-03,58,,0.0,,0.0,4289.0,115,3,5,2020
-1.0,2020-05-04,58,,0.0,,0.0,4290.0,116,4,5,2020
-1.0,2020-05-05,58,,0.0,,0.0,4291.0,117,5,5,2020
-1.0,2020-05-06,58,,0.0,,0.0,4292.0,118,6,5,2020
-1.0,2020-05-07,58,,0.0,,0.0,4293.0,119,7,5,2020
-1.0,2020-05-08,58,,0.0,,0.0,4294.0,120,8,5,2020
-1.0,2020-05-09,58,,0.0,,0.0,4295.0,121,9,5,2020
-1.0,2020-05-10,58,,0.0,,0.0,4296.0,122,10,5,2020
-1.0,2020-05-11,58,,0.0,,0.0,4297.0,123,11,5,2020
-1.0,2020-05-12,58,,0.0,,0.0,4298.0,124,12,5,2020
-1.0,2020-05-13,58,,0.0,,0.0,4299.0,125,13,5,2020
-1.0,2020-05-14,58,,0.0,,0.0,4300.0,126,14,5,2020
-1.0,2020-04-02,59,,0.0,,0.0,4301.0,84,2,4,2020
-1.0,2020-04-03,59,,0.0,,0.0,4302.0,85,3,4,2020
-1.0,2020-04-04,59,,0.0,,0.0,4303.0,86,4,4,2020
-1.0,2020-04-05,59,,0.0,,0.0,4304.0,87,5,4,2020
-1.0,2020-04-06,59,,0.0,,0.0,4305.0,88,6,4,2020
-1.0,2020-04-07,59,,0.0,,0.0,4306.0,89,7,4,2020
-1.0,2020-04-08,59,,0.0,,0.0,4307.0,90,8,4,2020
-1.0,2020-04-09,59,,0.0,,0.0,4308.0,91,9,4,2020
-1.0,2020-04-10,59,,0.0,,0.0,4309.0,92,10,4,2020
-1.0,2020-04-11,59,,0.0,,0.0,4310.0,93,11,4,2020
-1.0,2020-04-12,59,,0.0,,0.0,4311.0,94,12,4,2020
-1.0,2020-04-13,59,,0.0,,0.0,4312.0,95,13,4,2020
-1.0,2020-04-14,59,,0.0,,0.0,4313.0,96,14,4,2020
-1.0,2020-04-15,59,,0.0,,0.0,4314.0,97,15,4,2020
-1.0,2020-04-16,59,,0.0,,0.0,4315.0,98,16,4,2020
-1.0,2020-04-17,59,,0.0,,0.0,4316.0,99,17,4,2020
-1.0,2020-04-18,59,,0.0,,0.0,4317.0,100,18,4,2020
-1.0,2020-04-19,59,,0.0,,0.0,4318.0,101,19,4,2020
-1.0,2020-04-20,59,,0.0,,0.0,4319.0,102,20,4,2020
-1.0,2020-04-21,59,,0.0,,0.0,4320.0,103,21,4,2020
-1.0,2020-04-22,59,,0.0,,0.0,4321.0,104,22,4,2020
-1.0,2020-04-23,59,,0.0,,0.0,4322.0,105,23,4,2020
-1.0,2020-04-24,59,,0.0,,0.0,4323.0,106,24,4,2020
-1.0,2020-04-25,59,,0.0,,0.0,4324.0,107,25,4,2020
-1.0,2020-04-26,59,,0.0,,0.0,4325.0,108,26,4,2020
-1.0,2020-04-27,59,,0.0,,0.0,4326.0,109,27,4,2020
-1.0,2020-04-28,59,,0.0,,0.0,4327.0,110,28,4,2020
-1.0,2020-04-29,59,,0.0,,0.0,4328.0,111,29,4,2020
-1.0,2020-04-30,59,,0.0,,0.0,4329.0,112,30,4,2020
-1.0,2020-05-01,59,,0.0,,0.0,4330.0,113,1,5,2020
-1.0,2020-05-02,59,,0.0,,0.0,4331.0,114,2,5,2020
-1.0,2020-05-03,59,,0.0,,0.0,4332.0,115,3,5,2020
-1.0,2020-05-04,59,,0.0,,0.0,4333.0,116,4,5,2020
-1.0,2020-05-05,59,,0.0,,0.0,4334.0,117,5,5,2020
-1.0,2020-05-06,59,,0.0,,0.0,4335.0,118,6,5,2020
-1.0,2020-05-07,59,,0.0,,0.0,4336.0,119,7,5,2020
-1.0,2020-05-08,59,,0.0,,0.0,4337.0,120,8,5,2020
-1.0,2020-05-09,59,,0.0,,0.0,4338.0,121,9,5,2020
-1.0,2020-05-10,59,,0.0,,0.0,4339.0,122,10,5,2020
-1.0,2020-05-11,59,,0.0,,0.0,4340.0,123,11,5,2020
-1.0,2020-05-12,59,,0.0,,0.0,4341.0,124,12,5,2020
-1.0,2020-05-13,59,,0.0,,0.0,4342.0,125,13,5,2020
-1.0,2020-05-14,59,,0.0,,0.0,4343.0,126,14,5,2020
-1.0,2020-04-02,60,,0.0,,0.0,4344.0,84,2,4,2020
-1.0,2020-04-03,60,,0.0,,0.0,4345.0,85,3,4,2020
-1.0,2020-04-04,60,,0.0,,0.0,4346.0,86,4,4,2020
-1.0,2020-04-05,60,,0.0,,0.0,4347.0,87,5,4,2020
-1.0,2020-04-06,60,,0.0,,0.0,4348.0,88,6,4,2020
-1.0,2020-04-07,60,,0.0,,0.0,4349.0,89,7,4,2020
-1.0,2020-04-08,60,,0.0,,0.0,4350.0,90,8,4,2020
-1.0,2020-04-09,60,,0.0,,0.0,4351.0,91,9,4,2020
-1.0,2020-04-10,60,,0.0,,0.0,4352.0,92,10,4,2020
-1.0,2020-04-11,60,,0.0,,0.0,4353.0,93,11,4,2020
-1.0,2020-04-12,60,,0.0,,0.0,4354.0,94,12,4,2020
-1.0,2020-04-13,60,,0.0,,0.0,4355.0,95,13,4,2020
-1.0,2020-04-14,60,,0.0,,0.0,4356.0,96,14,4,2020
-1.0,2020-04-15,60,,0.0,,0.0,4357.0,97,15,4,2020
-1.0,2020-04-16,60,,0.0,,0.0,4358.0,98,16,4,2020
-1.0,2020-04-17,60,,0.0,,0.0,4359.0,99,17,4,2020
-1.0,2020-04-18,60,,0.0,,0.0,4360.0,100,18,4,2020
-1.0,2020-04-19,60,,0.0,,0.0,4361.0,101,19,4,2020
-1.0,2020-04-20,60,,0.0,,0.0,4362.0,102,20,4,2020
-1.0,2020-04-21,60,,0.0,,0.0,4363.0,103,21,4,2020
-1.0,2020-04-22,60,,0.0,,0.0,4364.0,104,22,4,2020
-1.0,2020-04-23,60,,0.0,,0.0,4365.0,105,23,4,2020
-1.0,2020-04-24,60,,0.0,,0.0,4366.0,106,24,4,2020
-1.0,2020-04-25,60,,0.0,,0.0,4367.0,107,25,4,2020
-1.0,2020-04-26,60,,0.0,,0.0,4368.0,108,26,4,2020
-1.0,2020-04-27,60,,0.0,,0.0,4369.0,109,27,4,2020
-1.0,2020-04-28,60,,0.0,,0.0,4370.0,110,28,4,2020
-1.0,2020-04-29,60,,0.0,,0.0,4371.0,111,29,4,2020
-1.0,2020-04-30,60,,0.0,,0.0,4372.0,112,30,4,2020
-1.0,2020-05-01,60,,0.0,,0.0,4373.0,113,1,5,2020
-1.0,2020-05-02,60,,0.0,,0.0,4374.0,114,2,5,2020
-1.0,2020-05-03,60,,0.0,,0.0,4375.0,115,3,5,2020
-1.0,2020-05-04,60,,0.0,,0.0,4376.0,116,4,5,2020
-1.0,2020-05-05,60,,0.0,,0.0,4377.0,117,5,5,2020
-1.0,2020-05-06,60,,0.0,,0.0,4378.0,118,6,5,2020
-1.0,2020-05-07,60,,0.0,,0.0,4379.0,119,7,5,2020
